osm_id,place,plz,landkreis,bundesland,nuts3,nuts2,nuts1
401803,Külsheim,97900,Main-Tauber-Kreis,Baden-Württemberg,DE11B,DE11,DE1
1241642,Külz (Hunsrück),55471,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,DEB1D,DEB1,DEB
1241625,Kümbdchen,55471,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,DEB1D,DEB1,DEB
191258,Kumhausen,84036,Landkreis Landshut,Bayern,DEB33,DEB3,DEB
443359,Kummerfeld,25495,Kreis Pinneberg,Schleswig-Holstein,DEA14,DEA1,DEA
1289790,Kümmernitztal,16945,Landkreis Prignitz,Brandenburg,DEB33,DEB3,DEB
1427278,Kummerow,17139,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
1028540,Kümmersbruck,92245,Landkreis Amberg-Sulzbach,Bayern,DEB33,DEB3,DEB
453163,Kundert,57629,Westerwaldkreis,Rheinland-Pfalz,DEB1B,DEB1,DEB
1080504,Kunreuth,91358,Landkreis Forchheim,Bayern,DEB33,DEB3,DEB
454880,Künzell,36093,Landkreis Fulda,Hessen,DEB33,DEB3,DEB
362660,Künzelsau,74653,Hohenlohekreis,Baden-Württemberg,DE119,DE11,DE1
959819,Künzing,94550,Landkreis Deggendorf,Bayern,DEB33,DEB3,DEB
1022776,Kupferberg,95362,Landkreis Kulmbach,Bayern,DEB33,DEB3,DEB
374448,Kupferzell,74635,Hohenlohekreis,Baden-Württemberg,DE119,DE11,DE1
907229,Kuppenheim,76456,Landkreis Rastatt,Baden-Württemberg,DEB33,DEB3,DEB
1021760,Küps,96328,Landkreis Kronach,Bayern,DEB33,DEB3,DEB
182347,Kürnach,97273,Landkreis Würzburg,Bayern,DEB33,DEB3,DEB
659841,Kürnbach,75057,Landkreis Karlsruhe,Baden-Württemberg,DEB33,DEB3,DEB
173105,Kürten,51515,Rheinisch-Bergischer Kreis,Nordrhein-Westfalen,DEA2B,DEA2,DEA
444706,Kurtscheid,56581,Landkreis Neuwied,Rheinland-Pfalz,DEB33,DEB3,DEB
1246590,Kusel,66869,Landkreis Kusel,Rheinland-Pfalz,DEB33,DEB3,DEB
2786236,Küssaberg,79790,Landkreis Waldshut,Baden-Württemberg,DEB33,DEB3,DEB
1818752,Küsten,29482,Landkreis Lüchow-Dannenberg,Niedersachsen,DEB33,DEB3,DEB
2778683,Kusterdingen,72127,Landkreis Tübingen,Baden-Württemberg,DEB33,DEB3,DEB
2778683,Kusterdingen,72138,Landkreis Tübingen,Baden-Württemberg,DEB33,DEB3,DEB
1332925,Küstriner Vorland,15328,Landkreis Märkisch-Oderland,Brandenburg,DEB33,DEB3,DEB
445805,Kutenholz,27449,Landkreis Stade,Niedersachsen,DEB33,DEB3,DEB
452560,Kutzenhausen,86500,Landkreis Augsburg,Bayern,DEB33,DEB3,DEB
2903166,Kutzleben,99955,Unstrut-Hainich-Kreis,Thüringen,DEG09,DEG0,DEG
2388706,Kyffhäuserland,99707,Kyffhäuserkreis,Thüringen,DEG0A,DEG0,DEG
1140564,Kyllburg,54655,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
1140571,Kyllburgweiler,54655,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
1302369,Kyritz,16866,Landkreis Ostprignitz-Ruppin,Brandenburg,DEB33,DEB3,DEB
965015,Laaber,93164,Landkreis Regensburg,Bayern,DEB33,DEB3,DEB
9682019,Laage,18299,Landkreis Rostock,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
2014214,Laar,49824,Landkreis Grafschaft Bentheim,Niedersachsen,DEB33,DEB3,DEB
2778383,Laasdorf,7646,Saale-Holzland-Kreis,Thüringen,DEG0J,DEG0,DEG
2012733,Laatzen,30880,Region Hannover,Niedersachsen,DE929,DE92,DE9
1469171,Labenz,23898,Kreis Herzogtum Lauenburg,Schleswig-Holstein,DEA14,DEA1,DEA
959651,Laberweinting,84082,Landkreis Straubing-Bogen,Bayern,DEB33,DEB3,DEB
288261,Laboe,24235,Kreis Plön,Schleswig-Holstein,DEA14,DEA1,DEA
958670,Lachen,87760,Landkreis Unterallgäu,Bayern,DEB33,DEB3,DEB
1797686,Lachendorf,29331,Landkreis Celle,Niedersachsen,DEB33,DEB3,DEB
155443,Ladbergen,49549,Kreis Steinfurt,Nordrhein-Westfalen,DEA14,DEA1,DEA
1417212,Ladelund,25926,Kreis Nordfriesland,Schleswig-Holstein,DEA14,DEA1,DEA
454172,Ladenburg,68526,Rhein-Neckar-Kreis,Baden-Württemberg,DE128,DE12,DE1
155782,Laer,48366,Kreis Steinfurt,Nordrhein-Westfalen,DEA14,DEA1,DEA
142650,Lage,32791,Kreis Lippe,Nordrhein-Westfalen,DEA14,DEA1,DEA
2014148,Lage,49828,Landkreis Grafschaft Bentheim,Niedersachsen,DEB33,DEB3,DEB
450520,Lägerdorf,25566,Kreis Steinburg,Schleswig-Holstein,DEA14,DEA1,DEA
1748594,Lähden,49774,Landkreis Emsland,Niedersachsen,DEB33,DEB3,DEB
2007807,Lahn,49757,Landkreis Emsland,Niedersachsen,DEB33,DEB3,DEB
215979,Lahnau,35633,Lahn-Dill-Kreis,Hessen,DE722,DE72,DE7
450079,Lahnstein,56112,Rhein-Lahn-Kreis,Rheinland-Pfalz,DEB1A,DEB1,DEB
450079,Lahnstein,56130,Rhein-Lahn-Kreis,Rheinland-Pfalz,DEB1A,DEB1,DEB
225489,Lahntal,35094,Landkreis Marburg-Biedenkopf,Hessen,DEB33,DEB3,DEB
1171879,Lahr,54675,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
1266505,Lahr,56288,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,DEB1D,DEB1,DEB
453002,Lahr/Schwarzwald,77933,Ortenaukreis,Baden-Württemberg,DE134,DE13,DE1
2788066,Laichingen,89150,Alb-Donau-Kreis,Baden-Württemberg,DE145,DE14,DE1
1976641,Lalendorf,18279,Landkreis Rostock,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
959807,Lalling,94551,Landkreis Deggendorf,Bayern,DEB33,DEB3,DEB
959923,Lam,93462,Landkreis Cham,Bayern,DEB33,DEB3,DEB
1113764,Lambertsberg,54649,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
1252333,Lambrecht,67466,Landkreis Bad Dürkheim,Rheinland-Pfalz,DEB33,DEB3,DEB
394345,Lambrechtshagen,18069,Landkreis Rostock,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
1253812,Lambsborn,66894,Landkreis Kaiserslautern,Rheinland-Pfalz,DEB33,DEB3,DEB
418408,Lambsheim,67245,Rhein-Pfalz-Kreis,Rheinland-Pfalz,DEB3I,DEB3,DEB
442781,Lamerdingen,86862,Landkreis Ostallgäu,Bayern,DEB33,DEB3,DEB
289961,Lammershagen,24238,Kreis Plön,Schleswig-Holstein,DEA14,DEA1,DEA
1256085,Lampaden,54316,Landkreis Trier-Saarburg,Rheinland-Pfalz,DEB33,DEB3,DEB
537050,Lampertheim,68623,Kreis Bergstraße,Hessen,DEA14,DEA1,DEA
551154,Lampertswalde,1561,Landkreis Meißen,Sachsen,DEB33,DEB3,DEB
6681691,Lamspringe,31195,Landkreis Hildesheim,Niedersachsen,DEB33,DEB3,DEB
445757,Lamstedt,21769,Landkreis Cuxhaven,Niedersachsen,DEB33,DEB3,DEB
1437798,Lancken-Granitz,18586,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
959908,Landau an der Isar,94405,Landkreis Dingolfing-Landau,Bayern,DEB33,DEB3,DEB
62391,Landau in der Pfalz,76829,,Rheinland-Pfalz,#NV,#NV,#NV
964241,Landensberg,89361,Landkreis Günzburg,Bayern,DEB33,DEB3,DEB
1183254,Landesbergen,31628,Landkreis Nienburg/Weser,Niedersachsen,DEB33,DEB3,DEB
1259832,Landkern,56814,Landkreis Cochem-Zell,Rheinland-Pfalz,DEB33,DEB3,DEB
1399093,Landolfshausen,37136,Landkreis Göttingen,Niedersachsen,DEB33,DEB3,DEB
448711,Landrecht,25554,Kreis Steinburg,Schleswig-Holstein,DEA14,DEA1,DEA
2407132,Landsberg,6188,Saalekreis,Sachsen-Anhalt,DEE0B,DEE0,DEE
932270,Landsberg am Lech,86899,Landkreis Landsberg am Lech,Bayern,DEB33,DEB3,DEB
932270,Landsberg am Lech,86932,Landkreis Landsberg am Lech,Bayern,DEB33,DEB3,DEB
933536,Landsberied,82290,Landkreis Fürstenfeldbruck,Bayern,DEB33,DEB3,DEB
1259141,Landscheid,54526,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz,DEB33,DEB3,DEB
448014,Landscheide,25572,Kreis Steinburg,Schleswig-Holstein,DEA14,DEA1,DEA
62484,Landshut,84028,,Bayern,#NV,#NV,#NV
62484,Landshut,84030,,Bayern,#NV,#NV,#NV
62484,Landshut,84032,,Bayern,#NV,#NV,#NV
62484,Landshut,84034,,Bayern,#NV,#NV,#NV
62484,Landshut,84036,,Bayern,#NV,#NV,#NV
1185519,Landstuhl,66849,Landkreis Kaiserslautern,Rheinland-Pfalz,DEB33,DEB3,DEB
1149286,Langballig,24977,Kreis Schleswig-Flensburg,Schleswig-Holstein,DEA14,DEA1,DEA
959168,Langdorf,94264,Landkreis Regen,Bayern,DEB33,DEB3,DEB
444155,Langeln,25485,Kreis Pinneberg,Schleswig-Holstein,DEA14,DEA1,DEA
1421446,Langelsheim,38685,Landkreis Goslar,Niedersachsen,DEB33,DEB3,DEB
659752,Langen,63225,Landkreis Offenbach,Hessen,DEB33,DEB3,DEB
2006835,Langen,49838,Landkreis Emsland,Niedersachsen,DEB33,DEB3,DEB
1015142,Langenaltheim,91799,Landkreis Weißenburg-Gunzenhausen,Bayern,DEB33,DEB3,DEB
2783823,Langenargen,88085,Bodenseekreis,Baden-Württemberg,DE147,DE14,DE1
937642,Langenau,89129,Alb-Donau-Kreis,Baden-Württemberg,DE145,DE14,DE1
29997,Langenbach,85416,Landkreis Freising,Bayern,DEB33,DEB3,DEB
1246485,Langenbach,66909,Landkreis Kusel,Rheinland-Pfalz,DEB33,DEB3,DEB
451710,Langenbach bei Kirburg,57520,Westerwaldkreis,Rheinland-Pfalz,DEB1B,DEB1,DEB
78566,Langenberg,33449,Kreis Gütersloh,Nordrhein-Westfalen,DEA14,DEA1,DEA
417075,Langenbernsdorf,8428,Landkreis Zwickau,Sachsen,DEB33,DEB3,DEB
409710,Langenbrettach,74243,Landkreis Heilbronn,Baden-Württemberg,DEB33,DEB3,DEB
449951,Langen Brütz,19067,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
387626,Langenburg,74595,Landkreis Schwäbisch Hall,Baden-Württemberg,DEB33,DEB3,DEB
1821776,Langendorf,29484,Landkreis Lüchow-Dannenberg,Niedersachsen,DEB33,DEB3,DEB
2802284,Langenenslingen,88515,Landkreis Biberach,Baden-Württemberg,DEB33,DEB3,DEB
1420553,Langeneß,25863,Kreis Nordfriesland,Schleswig-Holstein,DEA14,DEA1,DEA
1420553,Langeneß,25867,Kreis Nordfriesland,Schleswig-Holstein,DEA14,DEA1,DEA
357012,Langenfeld,91474,Landkreis Neustadt an der Aisch-Bad Windsheim,Bayern,DEB33,DEB3,DEB
548047,Langenfeld,56729,Landkreis Mayen-Koblenz,Rheinland-Pfalz,DEB33,DEB3,DEB
66578,Langenfeld (Rheinland),40764,Kreis Mettmann,Nordrhein-Westfalen,DEA14,DEA1,DEA
59415,Langenhagen,30669,Region Hannover,Niedersachsen,DE929,DE92,DE9
59415,Langenhagen,30851,Region Hannover,Niedersachsen,DE929,DE92,DE9
59415,Langenhagen,30853,Region Hannover,Niedersachsen,DE929,DE92,DE9
59415,Langenhagen,30855,Region Hannover,Niedersachsen,DE929,DE92,DE9
535015,Langenhahn,56459,Westerwaldkreis,Rheinland-Pfalz,DEB1B,DEB1,DEB
1416813,Langenhorn,25842,Kreis Nordfriesland,Schleswig-Holstein,DEA14,DEA1,DEA
1476084,Langenlehsten,21514,Kreis Herzogtum Lauenburg,Schleswig-Holstein,DEA14,DEA1,DEA
2778480,Langenleuba-Niederhain,4618,Landkreis Altenburger Land,Thüringen,DEB33,DEB3,DEB
1244001,Langenlonsheim,55450,Landkreis Bad Kreuznach,Rheinland-Pfalz,DEB33,DEB3,DEB
943729,Langenmosen,86571,Landkreis Neuburg-Schrobenhausen,Bayern,DEB33,DEB3,DEB
935164,Langenneufnach,86863,Landkreis Augsburg,Bayern,DEB33,DEB3,DEB
2179181,Langenorla,7381,Saale-Orla-Kreis,Thüringen,DEG0K,DEG0,DEG
60988,Langenpreising,85465,Landkreis Erding,Bayern,DEB33,DEB3,DEB
537202,Langenscheid,65558,Rhein-Lahn-Kreis,Rheinland-Pfalz,DEB1A,DEB1,DEB
535898,Langenselbold,63505,Main-Kinzig-Kreis,Hessen,DE719,DE71,DE7
1080449,Langensendelbach,91094,Landkreis Forchheim,Bayern,DEB33,DEB3,DEB
1244157,Langenthal,55569,Landkreis Bad Kreuznach,Rheinland-Pfalz,DEB33,DEB3,DEB
417706,Langenweißbach,8134,Landkreis Zwickau,Sachsen,DEB33,DEB3,DEB
2787453,Langenwetzendorf,7957,Landkreis Greiz,Thüringen,DEB33,DEB3,DEB
2779190,Langenwolschendorf,7937,Landkreis Greiz,Thüringen,DEB33,DEB3,DEB
1016398,Langenzenn,90579,Landkreis Fürth,Bayern,DEB33,DEB3,DEB
1187509,Langeoog,26465,Landkreis Wittmund,Niedersachsen,DEB33,DEB3,DEB
935171,Langerringen,86853,Landkreis Augsburg,Bayern,DEB33,DEB3,DEB
162550,Langerwehe,52379,Kreis Düren,Nordrhein-Westfalen,DEA14,DEA1,DEA
1384822,Langewahl,15518,Landkreis Oder-Spree,Brandenburg,DEB33,DEB3,DEB
534182,Langfurth,91731,Landkreis Ansbach,Bayern,DEB33,DEB3,DEB
418619,Langgöns,35428,Landkreis Gießen,Hessen,DEB33,DEB3,DEB
1797623,Langlingen,29364,Landkreis Celle,Niedersachsen,DEB33,DEB3,DEB
956648,Langquaid,84085,Landkreis Kelheim,Bayern,DEB33,DEB3,DEB
548048,Langscheid,56729,Landkreis Mayen-Koblenz,Rheinland-Pfalz,DEB33,DEB3,DEB
1156128,Langstedt,24852,Kreis Schleswig-Flensburg,Schleswig-Holstein,DEA14,DEA1,DEA
1255907,Langsur,54308,Landkreis Trier-Saarburg,Rheinland-Pfalz,DEB33,DEB3,DEB
548549,Langwedel,24631,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,DEA14,DEA1,DEA
1183487,Langwedel,27299,Landkreis Verden,Niedersachsen,DEB33,DEB3,DEB
445871,Langweid am Lech,86462,Landkreis Augsburg,Bayern,DEB33,DEB3,DEB
1245141,Langweiler,55758,Landkreis Birkenfeld,Rheinland-Pfalz,DEB33,DEB3,DEB
1246762,Langweiler,67746,Landkreis Kusel,Rheinland-Pfalz,DEB33,DEB3,DEB
1253815,Langwieden,66894,Landkreis Kaiserslautern,Rheinland-Pfalz,DEB33,DEB3,DEB
2402524,Lanitz-Hassel-Tal,6628,Burgenlandkreis,Sachsen-Anhalt,DEE08,DEE0,DEE
1471101,Lankau,23881,Kreis Herzogtum Lauenburg,Schleswig-Holstein,DEA14,DEA1,DEA
1289798,Lanz,19309,Landkreis Prignitz,Brandenburg,DEB33,DEB3,DEB
1469080,Lanze,21483,Kreis Herzogtum Lauenburg,Schleswig-Holstein,DEA14,DEA1,DEA
965014,Lappersdorf,93138,Landkreis Regensburg,Bayern,DEB33,DEB3,DEB
1424154,Lärz,17248,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
453745,Lasbek,23847,Kreis Stormarn,Schleswig-Holstein,DEA14,DEA1,DEA
1113753,Lascheid,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
1108048,Lasel,54612,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
1432364,Lassan,17440,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
1101320,Lastrup,49688,Landkreis Cloppenburg,Niedersachsen,DEB33,DEB3,DEB
423150,Latendorf,24598,Kreis Segeberg,Schleswig-Holstein,DEA14,DEA1,DEA
2010626,Lathen,49762,Landkreis Emsland,Niedersachsen,DEB33,DEB3,DEB
418614,Laubach,35321,Landkreis Gießen,Hessen,DEB33,DEB3,DEB
1241632,Laubach,56288,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,DEB1D,DEB1,DEB
1259827,Laubach,56759,Landkreis Cochem-Zell,Rheinland-Pfalz,DEB33,DEB3,DEB
957647,Lauben,87493,Landkreis Oberallgäu,Bayern,DEB33,DEB3,DEB
958249,Lauben,87761,Landkreis Unterallgäu,Bayern,DEB33,DEB3,DEB
1244002,Laubenheim,55452,Landkreis Bad Kreuznach,Rheinland-Pfalz,DEB33,DEB3,DEB
2402461,Laucha an der Unstrut,6636,Burgenlandkreis,Sachsen-Anhalt,DEE08,DEE0,DEE
1314225,Lauchhammer,1979,Landkreis Oberspreewald-Lausitz,Brandenburg,DEB33,DEB3,DEB
915557,Lauchheim,73466,Ostalbkreis,Baden-Württemberg,DE11D,DE11,DE1
2785748,Lauchringen,79787,Landkreis Waldshut,Baden-Württemberg,DEB33,DEB3,DEB
402684,Lauda-Königshofen,97922,Main-Tauber-Kreis,Baden-Württemberg,DE11B,DE11,DE1
454177,Laudenbach,69514,Rhein-Neckar-Kreis,Baden-Württemberg,DE128,DE12,DE1
3340419,Laudenbach,63925,Landkreis Miltenberg,Bayern,DEB33,DEB3,DEB
1190009,Laudert,56291,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,DEB1D,DEB1,DEB
1182395,Lauenau,31867,Landkreis Schaumburg,Niedersachsen,DEB33,DEB3,DEB
357090,Lauenbrück,27389,Landkreis Rotenburg (Wümme),Niedersachsen,DEB33,DEB3,DEB
1469078,Lauenburg/Elbe,21481,Kreis Herzogtum Lauenburg,Schleswig-Holstein,DEA14,DEA1,DEA
1184651,Lauenförde,37697,Landkreis Holzminden,Niedersachsen,DEB33,DEB3,DEB
1169408,Lauenhagen,31714,Landkreis Schaumburg,Niedersachsen,DEB33,DEB3,DEB
452974,Lauf,77886,Ortenaukreis,Baden-Württemberg,DE134,DE13,DE1
379885,Laufach,63846,Landkreis Aschaffenburg,Bayern,DEB33,DEB3,DEB
163109,Lauf an der Pegnitz,91207,Landkreis Nürnberger Land,Bayern,DEB33,DEB3,DEB
1258867,Laufeld,54533,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz,DEB33,DEB3,DEB
960544,Laufen,83410,Landkreis Berchtesgadener Land,Bayern,DEB33,DEB3,DEB
2786292,Laufenburg (Baden),79725,Landkreis Waldshut,Baden-Württemberg,DEB33,DEB3,DEB
1245183,Laufersweiler,55487,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,DEB1D,DEB1,DEB
410498,Lauffen am Neckar,74348,Landkreis Heilbronn,Baden-Württemberg,DEB33,DEB3,DEB
956878,Laugna,86502,Landkreis Dillingen an der Donau,Bayern,DEB33,DEB3,DEB
956771,Lauingen (Donau),89415,Landkreis Dillingen an der Donau,Bayern,DEB33,DEB3,DEB
1249737,Laumersheim,67229,Landkreis Bad Dürkheim,Rheinland-Pfalz,DEB33,DEB3,DEB
1113743,Lauperath,54649,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
2801021,Laupheim,88471,Landkreis Biberach,Baden-Württemberg,DEB33,DEB3,DEB
537203,Laurenburg,56379,Rhein-Lahn-Kreis,Rheinland-Pfalz,DEB1A,DEB1,DEB
1273183,Lauscha,98724,Landkreis Sonneberg,Thüringen,DEB33,DEB3,DEB
1244165,Lauschied,55568,Landkreis Bad Kreuznach,Rheinland-Pfalz,DEB33,DEB3,DEB
2179182,Lausnitz,7806,Saale-Orla-Kreis,Thüringen,DEG0K,DEG0,DEG
446697,Laußig,4838,Landkreis Nordsachsen,Sachsen,DEB33,DEB3,DEB
446697,Laußig,4849,Landkreis Nordsachsen,Sachsen,DEB33,DEB3,DEB
913785,Laußnitz,1936,Landkreis Bautzen,Sachsen,DEB33,DEB3,DEB
1309583,Lauta,2991,Landkreis Bautzen,Sachsen,DEB33,DEB3,DEB
452984,Lautenbach,77794,Ortenaukreis,Baden-Württemberg,DE134,DE13,DE1
1077531,Lauter,96169,Landkreis Bamberg,Bayern,DEB33,DEB3,DEB
2803464,Lauterach,89584,Alb-Donau-Kreis,Baden-Württemberg,DE145,DE14,DE1
418333,Lauterbach,36341,Vogelsbergkreis,Hessen,DE725,DE72,DE7
943742,Lauterbach,78730,Landkreis Rottweil,Baden-Württemberg,DEB33,DEB3,DEB
2899668,Lauterbach,99826,Wartburgkreis,Thüringen,DEG0P,DEG0,DEG
2678595,Lauter-Bernsbach,8315,Erzgebirgskreis,Sachsen,DED42,DED4,DED
1246766,Lauterecken,67742,Landkreis Kusel,Rheinland-Pfalz,DEB33,DEB3,DEB
1028820,Lauterhofen,92283,Landkreis Neumarkt in der Oberpfalz,Bayern,DEB33,DEB3,DEB
1254391,Lautersheim,67308,Donnersbergkreis,Rheinland-Pfalz,DEB3D,DEB3,DEB
911135,Lauterstein,73111,Landkreis Göppingen,Baden-Württemberg,DEB33,DEB3,DEB
540459,Lautert,56355,Rhein-Lahn-Kreis,Rheinland-Pfalz,DEB1A,DEB1,DEB
418336,Lautertal,36369,Vogelsbergkreis,Hessen,DE725,DE72,DE7
537057,Lautertal,64686,Kreis Bergstraße,Hessen,DEA14,DEA1,DEA
956807,Lautertal,96486,Landkreis Coburg,Bayern,DEB33,DEB3,DEB
958687,Lautrach,87763,Landkreis Unterallgäu,Bayern,DEB33,DEB3,DEB
451711,Lautzenbrücken,56472,Westerwaldkreis,Rheinland-Pfalz,DEB1B,DEB1,DEB
1245182,Lautzenhausen,55483,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,DEB1D,DEB1,DEB
1311097,Lawalde,2708,Landkreis Görlitz,Sachsen,DEB33,DEB3,DEB
1384823,Lawitz,15898,Landkreis Oder-Spree,Brandenburg,DEB33,DEB3,DEB
1184559,Lebach,66822,Landkreis Saarlouis,Saarland,DEB33,DEB3,DEB
310386,Lebrade,24306,Kreis Plön,Schleswig-Holstein,DEA14,DEA1,DEA
1332907,Lebus,15326,Landkreis Märkisch-Oderland,Brandenburg,DEB33,DEB3,DEB
1303814,Lebusa,4936,Landkreis Elbe-Elster,Brandenburg,DEB33,DEB3,DEB
448301,Lechbruck a.See,86983,Landkreis Ostallgäu,Bayern,DEB33,DEB3,DEB
1417213,Leck,25917,Kreis Nordfriesland,Schleswig-Holstein,DEA14,DEA1,DEA
2477120,Lederhose,7589,Landkreis Greiz,Thüringen,DEB33,DEB3,DEB
1310092,Leegebruch,16767,Landkreis Oberhavel,Brandenburg,DEB33,DEB3,DEB
1106875,Leer,26789,Landkreis Leer,Niedersachsen,DEB33,DEB3,DEB
1183264,Leese,31633,Landkreis Nienburg/Weser,Niedersachsen,DEB33,DEB3,DEB
898640,Leezdorf,26529,Landkreis Aurich,Niedersachsen,DEB33,DEB3,DEB
422747,Leezen,23816,Kreis Segeberg,Schleswig-Holstein,DEA14,DEA1,DEA
449941,Leezen,19067,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern,DEB33,DEB3,DEB
958684,Legau,87764,Landkreis Unterallgäu,Bayern,DEB33,DEB3,DEB
162875,Legden,48739,Kreis Borken,Nordrhein-Westfalen,DEA14,DEA1,DEA
1289793,Legde/Quitzöbel,19336,Landkreis Prignitz,Brandenburg,DEB33,DEB3,DEB
949859,Lehe,25774,Kreis Dithmarschen,Schleswig-Holstein,DEA14,DEA1,DEA
949859,Lehe,25776,Kreis Dithmarschen,Schleswig-Holstein,DEA14,DEA1,DEA
2007901,Lehe,26892,Landkreis Emsland,Niedersachsen,DEB33,DEB3,DEB
1273252,Lehesten,7349,Landkreis Saalfeld-Rudolstadt,Thüringen,DEB33,DEB3,DEB
2778384,Lehesten,7778,Saale-Holzland-Kreis,Thüringen,DEG0J,DEG0,DEG
546640,Lehmen,56332,Landkreis Mayen-Koblenz,Rheinland-Pfalz,DEB33,DEB3,DEB
310383,Lehmkuhlen,24211,Kreis Plön,Schleswig-Holstein,DEA14,DEA1,DEA
1473801,Lehmrade,23883,Kreis Herzogtum Lauenburg,Schleswig-Holstein,DEA14,DEA1,DEA
2857005,Lehnstedt,99441,Landkreis Weimarer Land,Thüringen,DEB33,DEB3,DEB
534269,Lehrberg,91611,Landkreis Ansbach,Bayern,DEB33,DEB3,DEB
1446638,Lehre,38165,Landkreis Helmstedt,Niedersachsen,DEB33,DEB3,DEB
410488,Lehrensteinsfeld,74251,Landkreis Heilbronn,Baden-Württemberg,DEB33,DEB3,DEB
1184255,Lehrte,31275,Region Hannover,Niedersachsen,DE929,DE92,DE9
2805753,Leibertingen,88637,Landkreis Sigmaringen,Baden-Württemberg,DEB33,DEB3,DEB
959654,Leiblfing,94339,Landkreis Straubing-Bogen,Bayern,DEB33,DEB3,DEB
173095,Leichlingen,42799,Rheinisch-Bergischer Kreis,Nordrhein-Westfalen,DEA2B,DEA2,DEA
1113735,Leidenborn,54619,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
395350,Leidersbach,63849,Landkreis Miltenberg,Bayern,DEB33,DEB3,DEB
1259834,Leienkaul,56759,Landkreis Cochem-Zell,Rheinland-Pfalz,DEB33,DEB3,DEB
1374990,Leiferde,38542,Landkreis Gifhorn,Niedersachsen,DEB33,DEB3,DEB
1060437,Leimbach,53518,Landkreis Ahrweiler,Rheinland-Pfalz,DEB33,DEB3,DEB
1171869,Leimbach,54673,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,DEB23,DEB2,DEB
2874390,Leimbach,36433,Wartburgkreis,Thüringen,DEG0P,DEG0,DEG
453397,Leimen,69181,Rhein-Neckar-Kreis,Baden-Württemberg,DE128,DE12,DE1
1251058,Leimen,66978,Landkreis Südwestpfalz,Rheinland-Pfalz,DEB33,DEB3,DEB
1250449,Leimersheim,76774,Landkreis Germersheim,Rheinland-Pfalz,DEB33,DEB3,DEB
181149,Leinach,97274,Landkreis Würzburg,Bayern,DEB33,DEB3,DEB
2816395,Leinatal,99894,Landkreis Gotha,Thüringen,DEB33,DEB3,DEB
65151,Leinburg,91227,Landkreis Nürnberger Land,Bayern,DEB33,DEB3,DEB
2393608,Leinefelde-Worbis,37327,Landkreis Eichsfeld,Thüringen,DEB33,DEB3,DEB
2393608,Leinefelde-Worbis,37339,Landkreis Eichsfeld,Thüringen,DEB33,DEB3,DEB
2796536,Leinfelden-Echterdingen,70771,Landkreis Esslingen,Baden-Württemberg,DEB33,DEB3,DEB
410502,Leingarten,74211,Landkreis Heilbronn,Baden-Württemberg,DEB33,DEB3,DEB
1182313,Leiningen,56291,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,DEB1D,DEB1,DEB
1252723,Leinsweiler,76829,Landkreis Südliche Weinstraße,Rheinland-Pfalz,DEB33,DEB3,DEB
915436,Leinzell,73575,Ostalbkreis,Baden-Württemberg,DE11D,DE11,DE1
964466,Leipheim,89340,Landkreis Günzburg,Bayern,DEB33,DEB3,DEB
62649,Leipzig,4103,,Sachsen,#NV,#NV,#NV
62649,Leipzig,4105,,Sachsen,#NV,#NV,#NV
62649,Leipzig,4107,,Sachsen,#NV,#NV,#NV
62649,Leipzig,4109,,Sachsen,#NV,#NV,#NV
62649,Leipzig,4129,,Sachsen,#NV,#NV,#NV
